datetime,AAVE,COMP,LINK,MATIC,SHIB,SOL,SUSHI,UNI,USDC,USDT,WBTC
18-02-2025 00:00,249.1422710291112,52.43550793640484,17.839160929931715,0.3000154794999549,1.5207395223179423e-05,0.003640425,0.8377030921740648,9.572199797,1,1,95170.28188536495
19-02-2025 00:00,253.94659184158098,54.83658778961452,17.97277666226112,0.3013000729618586,1.5456511314592672e-05,0.004728131,0.8749979157803637,9.477958193291144,1,1,96381.05337
20-02-2025 00:00,261.5273210309167,55.235747304596174,18.27555214,0.3072921954463242,1.551321191260902e-05,0.004728131,0.9136518199846594,9.356240579678294,1,1,98178.34851443385
21-02-2025 00:00,241.88572537120174,52.33887530892145,17.39279323673846,0.2913753582407852,1.5150162374038113e-05,0.004728131,0.8701687824594505,8.732433201401772,1,1,95798.65279459313
22-02-2025 00:00,248.18207198944657,56.59932316100406,17.809510804725917,0.29795721340771375,1.561411429085137e-05,0.004728131,0.9030364328831914,9.082374896123813,1,1,96571.97337356125
23-02-2025 00:00,247.39105291984188,55.22697176,17.617374812066238,0.29531147960663723,1.55813036767529e-05,0.004728131,0.8798793693990503,9.040306496084048,1,1,96133.24734903894
24-02-2025 00:00,209.95967311043526,50.97689539606321,15.177341169980748,0.2667328284495836,1.3530929520443212e-05,0.004728131,0.789855995,7.938346053,1,1,91319.26652594788
25-02-2025 00:00,205.4756716364937,51.25153793467201,15.353053849959295,0.2715791523674837,1.4185928305664732e-05,0.004727916,0.7541108626893099,8.346131828413045,1,1,88526.56387454142
26-02-2025 00:00,202.41165348378058,50.54412679853875,15.243103247893497,0.27236111410790276,1.4252175742201326e-05,0.004727916,0.792716485,7.868256845847663,1,1,83769.07493
27-02-2025 00:00,203.69337534561828,51.26518865152167,15.149620927025392,0.27807659572188015,1.4530433464261983e-05,0.004727916,0.8177951417257577,7.886392118416538,1,1,84495.18882545376
28-02-2025 00:00,192.3890131553212,50.693497135442115,14.82303722750848,0.2714022278588511,1.3926693358354633e-05,0.00475608,0.7900538789294318,7.486390075729079,1,1,84258.73362576865
01-03-2025 00:00,194.61501968433257,49.99444267,14.76252884639293,0.2815649291958152,1.3604331853040426e-05,0.004727629,0.7889882812859373,7.501503394087561,1,1,85888.13583
02-03-2025 00:00,223.8268719169241,54.13609913002553,17.392435008066602,0.3029725214048524,1.49946335378543e-05,0.0035406,0.881859099,8.249172529851073,1,1,94095.53956438352
03-03-2025 00:00,181.7391061067691,46.88622386239192,14.501107880467853,0.25608278810457674,1.2987746958044923e-05,0.002997616,0.7399427836173221,7.150207340566856,1,1,85902.13670491496
04-03-2025 00:00,206.13470479265482,49.125570286289815,14.845455778266931,0.2474169672029959,1.3055010522239168e-05,0.003783693,0.7125432489494459,7.0481168874860005,1,1,87146.50751171092
